2023/03/12 15:42:00 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:42:02 =>View Video Clip (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:43:41 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:43:43 =>View Video Clip (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:44:15 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:44:22 =>View Video Clip (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:44:38 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:44:45 =>View Video Clip (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:45:01 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:45:03 =>View Video Clip (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:45:33 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:45:35 =>View Video Clip (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:45:52 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:45:58 =>View Video Clip (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:48:04 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:48:06 =>View Video Clip (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:52:42 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:52:50 =>View Video Clip (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:53:54 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:53:57 =>View Video Clip (PongKwao) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:54:18 =>Close Modal Video (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:54:20 =>View Video Clip (Patan) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:54:24 =>Close Modal Video (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:54:25 =>View Video Clip (Patan) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:54:32 =>Close Modal Video (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:55:06 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:55:10 =>View Video Clip (PongKwao) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:55:22 =>Close Modal Video =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:55:33 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:55:39 =>View Video Clip (PongKwao) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:59:16 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:59:19 =>View Video Clip (PongKwao) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:59:21 =>Close Modal Video (PongKwao) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:59:46 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 15:59:55 =>View Video Clip (PongKwao) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:00:09 =>Close Modal Video (PongKwao) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:00:14 =>View Video Clip (PongKwao) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:00:17 =>Close Modal Video (PongKwao) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:01:37 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:06:01 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:18:49 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:18:55 =>View Video Clip (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:19:43 =>Close Modal Video (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:19:45 =>View Video Clip (PongKwao) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:19:51 =>Close Modal Video (PongKwao) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:19:52 =>View Video Clip (Patan) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:19:54 =>Close Modal Video (Patan) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:22:39 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:22:45 =>View Video Clip (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:24:06 =>Close Modal Video (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:24:08 =>View Video Clip (PongKwao) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:24:14 =>Close Modal Video (PongKwao) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:38:41 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:38:47 =>View Video Clip (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:38:50 =>Close Modal Video (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:38:51 =>View Video Clip (PongKwao) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:38:59 =>Close Modal Video (PongKwao) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:39:01 =>View Video Clip (Patan) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/12 16:39:09 =>Close Modal Video (Patan) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/13 22:24:02 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/13 22:24:28 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/13 22:28:47 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/13 22:28:53 =>clickMenu About =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/13 22:28:55 =>View Ebook (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/13 22:29:00 =>View Video Clip (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/13 22:29:04 =>Close Modal Video (Maekampong) =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/13 22:31:13 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/13 22:36:19 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/13 22:41:16 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/13 22:41:20 =>Click Box Research team #3 อาจารย์กริช สอิ้งทอง =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
2023/03/13 22:41:22 =>loadPage =>ip:::1 =>Browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69 |#|#|
